order_id,customer_id,order_date,status
O02212,C00865,2025-02-16,delivered
O02213,C00092,2025-09-13,delivered
O02214,C00052,2025-01-30,delivered
O02215,C00805,2025-10-08,cancelled
O02216,C00520,2025-08-25,delivered
O02217,C00812,2025-09-05,delivered
O02218,C00098,2026-01-03,delivered
O02219,C00236,2026-05-10,delivered
O02220,C00901,2025-01-25,shipped
O02221,C00374,2026-05-05,delivered
O02222,C00581,2026-05-09,shipped
O02223,C00927,2025-11-10,delivered
O02224,C00557,2026-01-10,delivered
O02225,C00649,2025-01-25,delivered
O02226,C00234,2025-11-30,delivered
O02227,C00032,2025-12-21,delivered
O02228,C00289,2025-04-26,delivered
O02229,C00638,2025-02-17,delivered
O02230,C00579,2025-04-09,delivered
O02231,C00542,2026-04-04,cancelled
O02232,C00114,2026-06-07,delivered
O02233,C00204,2026-02-09,delivered
O02234,C00029,2025-08-02,delivered
O02235,C00643,2026-05-18,delivered
O02236,C00474,2026-03-24,delivered
O02237,C00697,2025-09-15,processing
O02238,C00253,2025-05-01,cancelled
O02239,C00798,2025-02-23,delivered
O02240,C00905,2025-11-27,delivered
O02241,C00922,2025-08-29,delivered
O02242,C00386,2026-06-14,delivered
O02243,C00062,2026-04-28,delivered
O02244,C00515,2025-07-06,delivered
O02245,C00430,2025-09-19,delivered
O02246,C00580,2025-12-30,delivered
O02247,C00537,2026-05-06,delivered
O02248,C00691,2026-03-07,delivered
O02249,C00141,2025-08-27,delivered
O02250,C00743,2025-10-31,delivered
O02251,C00300,2025-10-25,processing
O02252,C00675,2025-03-17,delivered
O02253,C00311,2025-11-29,shipped
O02254,C00471,2026-04-19,delivered
O02255,C00393,2025-10-10,delivered
O02256,C00642,2025-03-13,delivered
O02257,C00445,2025-09-20,delivered
O02258,C00758,2025-01-12,cancelled
O02259,C00809,2025-05-21,delivered
O02260,C00172,2025-01-17,delivered
O02261,C00576,2025-03-04,delivered
O02262,C00031,2025-09-10,cancelled
O02263,C00047,2026-04-10,delivered
O02264,C00130,2026-01-11,cancelled
O02265,C00352,2026-06-04,processing
O02266,C00978,2025-03-31,delivered
O02267,C00845,2025-06-24,shipped
O02268,C00622,2025-03-17,cancelled
O02269,C00581,2026-02-04,delivered
O02270,C00058,2025-03-12,delivered
O02271,C00106,2025-06-29,delivered
O02272,C00812,2025-05-04,delivered
O02273,C00330,2026-01-16,delivered
O02274,C00768,2025-10-20,delivered
O02275,C00824,2025-07-14,delivered
O02276,C00683,2025-08-16,delivered
O02277,C00383,2026-03-07,delivered
O02278,C00985,2026-03-12,processing
O02279,C00162,2026-04-06,delivered
O02280,C00997,2025-01-21,delivered
O02281,C00286,2025-03-05,delivered
O02282,C00071,2025-06-14,delivered
O02283,C00767,2025-01-27,cancelled
O02284,C00454,2025-11-07,delivered
O02285,C00886,2025-10-12,delivered
O02286,C00567,2025-10-08,processing
O02287,C00835,2025-06-13,processing
O02288,C00397,2025-08-12,shipped
O02289,C00515,2025-05-26,shipped
O02290,C00026,2025-01-30,delivered
O02291,C00313,2025-02-14,delivered
O02292,C00126,2026-04-16,delivered
O02293,C00408,2025-02-03,delivered
O02294,C00565,2026-03-03,shipped
O02295,C00198,2025-08-09,delivered
O02296,C00811,2026-06-18,delivered
O02297,C00188,2026-01-02,processing
O02298,C00698,2025-04-26,delivered
O02299,C00817,2025-08-27,cancelled
O02300,C00810,2025-12-01,cancelled
O02301,C00716,2026-03-17,delivered
O02302,C00484,2025-05-28,delivered
O02303,C00450,2025-01-09,delivered
O02304,C00523,2025-10-15,delivered
O02305,C00871,2026-01-23,delivered
O02306,C00354,2025-02-19,delivered
O02307,C00986,2026-06-01,cancelled
O02308,C00658,2025-10-05,delivered
O02309,C00597,2025-10-27,shipped
O02310,C00100,2025-05-15,delivered
O02311,C00616,2025-05-27,delivered
O02312,C00948,2026-05-05,processing
O02313,C00558,2026-04-23,delivered
O02314,C00556,2025-06-08,delivered
O02315,C00278,2026-01-19,delivered
O02316,C00693,2025-06-12,delivered
O02317,C00699,2026-03-17,delivered
O02318,C00990,2025-07-08,delivered
O02319,C00626,2026-02-19,delivered
O02320,C00491,2025-12-05,cancelled
O02321,C00255,2025-06-30,processing
O02322,C00381,2025-10-15,delivered
O02323,C00892,2025-07-06,processing
O02324,C00542,2025-05-18,delivered
O02325,C00264,2025-05-10,delivered
O02326,C00610,2025-07-13,delivered
O02327,C00825,2025-11-12,delivered
O02328,C00879,2025-05-24,delivered
O02329,C00329,2025-01-16,delivered
O02330,C00115,2025-10-29,delivered
O02331,C00276,2026-02-27,shipped
O02332,C00488,2025-09-02,delivered
O02333,C00281,2025-04-17,delivered
O02334,C00275,2025-03-29,processing
O02335,C00773,2025-05-09,delivered
O02336,C00843,2025-12-07,delivered
O02337,C00719,2025-01-04,shipped
O02338,C00896,2025-11-23,delivered
O02339,C00328,2026-02-14,delivered
O02340,C00211,2025-11-02,delivered
O02341,C00727,2025-08-13,processing
O02342,C00923,2025-12-14,delivered
O02343,C00552,2025-11-17,processing
O02344,C00992,2025-06-30,delivered
O02345,C00026,2026-01-21,delivered
O02346,C00027,2025-04-18,shipped
O02347,C00702,2026-06-15,delivered
O02348,C00083,2026-02-14,delivered
O02349,C00896,2025-10-23,delivered
O02350,C00946,2025-06-20,shipped
O02351,C00682,2025-11-27,delivered
O02352,C00413,2026-05-08,delivered
O02353,C00167,2025-07-14,delivered
O02354,C00700,2025-01-12,processing
O02355,C00169,2025-07-14,delivered
O02356,C00801,2026-05-05,delivered
O02357,C00979,2025-07-01,delivered
O02358,C00229,2025-11-12,delivered
O02359,C00979,2025-01-30,delivered
O02360,C00609,2025-04-06,delivered
O02361,C00367,2026-01-16,delivered
O02362,C00528,2026-03-20,shipped
O02363,C00791,2025-10-25,shipped
O02364,C00647,2025-12-27,delivered
O02365,C00538,2026-01-09,processing
O02366,C00864,2025-10-30,delivered
O02367,C00524,2026-02-25,processing
O02368,C00072,2025-09-03,delivered
O02369,C00645,2025-08-25,delivered
O02370,C00106,2026-06-18,processing
O02371,C00732,2025-07-04,processing
O02372,C00885,2026-04-13,delivered
O02373,C00965,2025-12-29,delivered
O02374,C00689,2025-10-10,delivered
O02375,C00282,2025-12-02,delivered
O02376,C00133,2025-06-11,delivered
O02377,C00534,2025-06-09,delivered
O02378,C00975,2026-04-19,processing
O02379,C00269,2025-11-18,delivered
O02380,C00412,2025-01-12,delivered
O02381,C00673,2026-02-28,delivered
O02382,C00619,2025-03-14,delivered
O02383,C00791,2025-07-20,delivered
O02384,C00865,2026-06-06,delivered
O02385,C00747,2026-05-20,shipped
O02386,C00018,2025-02-08,processing
O02387,C00754,2025-03-01,delivered
O02388,C00117,2025-11-17,delivered
O02389,C00798,2026-03-11,delivered
O02390,C00794,2026-02-12,processing
O02391,C00144,2026-01-21,shipped
O02392,C00717,2025-03-19,delivered
O02393,C00551,2025-07-13,delivered
O02394,C00929,2025-10-12,processing
O02395,C00666,2026-06-11,delivered
O02396,C00688,2026-06-08,delivered
O02397,C00961,2025-06-05,processing
O02398,C00753,2025-12-06,shipped
O02399,C00422,2025-05-05,delivered
O02400,C00898,2025-10-07,delivered
O02401,C00369,2025-05-08,delivered
O02402,C00646,2025-11-10,delivered
O02403,C00558,2025-11-28,delivered
O02404,C00050,2025-05-30,delivered
O02405,C00678,2026-03-30,delivered
O02406,C00106,2025-02-05,processing
O02407,C00216,2026-02-24,delivered
O02408,C00658,2025-01-22,delivered
O02409,C00923,2025-07-25,delivered
O02410,C00425,2025-12-22,delivered
O02411,C00072,2026-03-16,delivered
O02412,C00988,2025-04-06,delivered
O02413,C00842,2025-06-13,processing
O02414,C00785,2025-05-28,delivered
O02415,C00759,2026-06-14,processing
O02416,C00446,2025-10-21,cancelled
O02417,C00925,2025-07-14,delivered
O02418,C00186,2026-04-25,delivered
O02419,C00070,2025-05-03,cancelled
O02420,C00974,2026-02-04,cancelled
O02421,C00150,2026-03-28,delivered
O02422,C00246,2025-04-14,delivered
O02423,C00774,2026-04-07,delivered
O02424,C00538,2026-01-31,cancelled
O02425,C00935,2025-12-03,delivered
O02426,C00652,2025-05-22,delivered
O02427,C00099,2025-11-13,processing
O02428,C00910,2026-06-11,delivered
O02429,C00278,2026-02-05,delivered
O02430,C00563,2025-11-06,delivered
O02431,C00663,2026-05-10,processing
O02432,C00944,2025-04-19,delivered
O02433,C00455,2026-01-07,delivered
O02434,C00104,2025-07-25,delivered
O02435,C00946,2025-02-12,delivered
O02436,C00601,2025-09-02,delivered
O02437,C00653,2025-10-14,delivered
O02438,C00725,2025-12-21,delivered
O02439,C00233,2026-04-21,shipped
O02440,C00394,2025-03-24,shipped
O02441,C00501,2025-04-20,delivered
O02442,C00695,2025-07-09,delivered
O02443,C00251,2025-09-08,delivered
O02444,C00521,2025-10-18,shipped
O02445,C00079,2025-07-20,delivered
O02446,C00052,2025-11-22,delivered
O02447,C00898,2026-05-26,delivered
O02448,C00921,2026-02-13,delivered
O02449,C00781,2026-05-23,delivered
O02450,C00226,2025-03-13,delivered
O02451,C00051,2025-09-04,delivered
O02452,C00186,2025-12-10,delivered
O02453,C00034,2025-02-23,delivered
O02454,C00803,2026-06-12,delivered
O02455,C00742,2026-06-16,delivered
O02456,C00131,2025-07-12,delivered
O02457,C00632,2025-02-27,delivered
O02458,C00443,2026-03-13,delivered
O02459,C00838,2025-04-21,delivered
O02460,C00759,2025-05-09,delivered
O02461,C00432,2025-11-22,delivered
O02462,C00704,2025-01-08,delivered
O02463,C00497,2025-01-29,processing
O02464,C00403,2025-04-22,delivered
O02465,C00323,2025-05-11,delivered
O02466,C00210,2025-07-07,delivered
O02467,C00615,2026-04-20,delivered
O02468,C00329,2025-12-30,delivered
O02469,C00372,2025-07-23,delivered
O02470,C00460,2025-07-31,delivered
O02471,C00133,2025-10-03,delivered
O02472,C00835,2025-03-14,delivered
O02473,C00651,2025-08-31,shipped
O02474,C00121,2025-04-12,cancelled
O02475,C00606,2025-06-20,delivered
O02476,C00452,2025-07-07,delivered
O02477,C00965,2026-03-17,delivered
O02478,C00129,2025-03-27,delivered
O02479,C00091,2026-04-21,delivered
O02480,C00604,2025-02-21,delivered
O02481,C00575,2025-04-21,delivered
O02482,C00029,2025-02-12,delivered
O02483,C00722,2025-07-30,delivered
O02484,C00524,2025-07-19,delivered
O02485,C00333,2025-01-26,shipped
O02486,C00297,2025-10-26,delivered
O02487,C00130,2025-03-18,delivered
O02488,C00293,2025-05-17,delivered
O02489,C00173,2025-01-20,delivered
O02490,C00720,2026-03-16,delivered
O02491,C00944,2025-07-30,delivered
O02492,C00024,2026-03-11,delivered
O02493,C00099,2025-07-26,delivered
O02494,C00406,2026-03-15,delivered
O02495,C00356,2025-02-11,delivered
O02496,C00139,2026-02-15,delivered
O02497,C00503,2026-06-07,delivered
O02498,C00826,2026-03-03,delivered
O02499,C00174,2025-10-02,delivered
O02500,C00029,2026-03-24,cancelled
O02501,C00931,2026-01-04,delivered
O02502,C00496,2025-08-08,delivered
O02503,C00655,2025-08-20,delivered
O02504,C00828,2025-11-24,processing
O02505,C00351,2026-03-19,shipped
O02506,C00554,2025-02-21,delivered
O02507,C00299,2026-01-11,delivered
O02508,C00720,2025-09-20,delivered
O02509,C00842,2025-09-24,delivered
O02510,C00945,2025-12-25,shipped
O02511,C00192,2025-11-13,delivered
O02512,C00672,2025-11-20,delivered
O02513,C00064,2026-02-25,shipped
O02514,C00755,2025-02-15,shipped
O02515,C00770,2025-09-26,delivered
O02516,C00664,2026-01-16,delivered
O02517,C00215,2025-04-28,delivered
O02518,C00834,2025-04-26,processing
O02519,C00166,2025-09-17,processing
O02520,C00543,2025-03-16,delivered
O02521,C00883,2026-04-25,delivered
O02522,C00232,2025-11-01,processing
O02523,C00794,2025-01-07,delivered
O02524,C00541,2026-01-01,delivered
O02525,C00195,2026-06-07,shipped
O02526,C00506,2025-12-14,delivered
O02527,C00334,2026-03-14,delivered
O02528,C00768,2025-08-03,processing
O02529,C00793,2026-03-05,shipped
O02530,C00304,2026-05-13,delivered
O02531,C00833,2026-06-24,delivered
O02532,C00437,2026-01-02,delivered
O02533,C00323,2025-11-09,delivered
O02534,C00502,2026-06-22,delivered
O02535,C00858,2025-02-23,shipped
O02536,C00914,2026-06-25,delivered
O02537,C00393,2026-04-12,delivered
O02538,C00806,2025-06-13,delivered
O02539,C00599,2025-11-30,cancelled
O02540,C00149,2025-12-14,delivered
O02541,C00761,2025-09-30,delivered
O02542,C00833,2026-02-18,delivered
O02543,C00405,2026-05-15,delivered
O02544,C00283,2025-04-03,delivered
O02545,C00362,2025-03-20,delivered
O02546,C00379,2025-08-05,delivered
O02547,C00198,2025-12-24,delivered
O02548,C00556,2026-05-22,delivered
O02549,C00356,2025-06-30,delivered
O02550,C00540,2025-09-03,delivered
O02551,C00429,2025-09-01,delivered
O02552,C00017,2026-05-21,delivered
O02553,C00639,2026-02-26,delivered
O02554,C00379,2025-11-16,delivered
O02555,C00680,2025-03-28,delivered
O02556,C00506,2025-08-05,delivered
O02557,C00756,2026-05-05,delivered
O02558,C00899,2026-06-03,cancelled
O02559,C00076,2025-10-05,processing
O02560,C00231,2025-06-18,delivered
O02561,C00716,2025-11-26,delivered
O02562,C00962,2026-03-17,delivered
O02563,C00248,2026-01-26,delivered
O02564,C00302,2026-05-11,delivered
O02565,C00726,2026-01-16,delivered
O02566,C00215,2025-11-02,delivered
O02567,C00158,2026-05-28,processing
O02568,C00069,2025-07-07,delivered
O02569,C00393,2026-05-31,shipped
O02570,C00085,2026-03-03,shipped
O02571,C00267,2026-05-17,delivered
O02572,C00069,2025-09-17,delivered
O02573,C00611,2026-05-28,delivered
O02574,C00347,2025-03-12,delivered
O02575,C00962,2026-04-23,delivered
O02576,C00728,2025-06-27,delivered
O02577,C00927,2026-04-02,delivered
O02578,C00673,2025-07-08,cancelled
O02579,C00423,2025-10-18,delivered
O02580,C00606,2026-06-04,cancelled
O02581,C00174,2025-10-19,delivered
O02582,C00677,2025-10-10,shipped
O02583,C00115,2026-06-28,delivered
O02584,C00220,2026-01-12,delivered
O02585,C00956,2025-06-05,processing
O02586,C00031,2026-05-23,delivered
O02587,C00523,2026-02-17,delivered
O02588,C00343,2026-06-12,delivered
O02589,C00377,2025-12-21,delivered
O02590,C00130,2025-07-06,delivered
O02591,C01000,2025-01-31,shipped
O02592,C00617,2025-09-17,delivered
O02593,C00539,2026-02-25,delivered
O02594,C00739,2026-06-13,processing
O02595,C00002,2025-10-31,delivered
O02596,C00871,2025-02-08,delivered
O02597,C00101,2026-05-04,delivered
O02598,C00533,2026-06-26,delivered
O02599,C00058,2025-10-05,delivered
O02600,C00389,2025-07-22,delivered
O02601,C00692,2025-03-07,delivered
O02602,C00941,2025-04-18,delivered
O02603,C00341,2025-09-25,delivered
O02604,C00861,2025-08-10,shipped
O02605,C00020,2026-06-14,delivered
O02606,C00255,2025-03-31,delivered
O02607,C00317,2025-09-12,cancelled
O02608,C00038,2026-03-31,delivered
O02609,C00660,2025-09-10,processing
O02610,C00537,2025-09-14,delivered
O02611,C00386,2026-01-18,shipped
O02612,C00633,2026-03-18,delivered
O02613,C00928,2025-03-31,delivered
O02614,C00026,2026-01-25,delivered
O02615,C00454,2025-02-13,delivered
O02616,C00681,2025-01-19,processing
O02617,C00323,2025-04-11,delivered
O02618,C00737,2025-12-23,delivered
O02619,C00513,2026-06-26,delivered
O02620,C00819,2025-02-02,delivered
O02621,C00773,2025-08-17,delivered
O02622,C00013,2026-06-08,delivered
O02623,C00915,2025-06-04,delivered
O02624,C00908,2026-02-27,delivered
O02625,C00560,2025-09-03,cancelled
O02626,C00921,2026-02-09,delivered
O02627,C00825,2026-06-25,delivered
O02628,C00371,2025-06-10,processing
O02629,C00291,2025-04-27,delivered
O02630,C00332,2025-09-28,delivered
O02631,C00606,2026-05-02,delivered
O02632,C00261,2025-06-21,delivered
O02633,C00994,2025-10-01,delivered
O02634,C00790,2025-09-16,delivered
O02635,C00871,2025-05-15,delivered
O02636,C00205,2026-02-26,shipped
O02637,C00697,2026-02-25,delivered
O02638,C00687,2025-07-05,cancelled
O02639,C00950,2025-12-30,delivered
O02640,C00387,2026-01-13,delivered
O02641,C00892,2026-06-07,delivered
O02642,C00821,2025-07-15,processing
O02643,C00468,2025-04-08,delivered
O02644,C00415,2025-01-22,delivered
O02645,C00069,2026-03-26,processing
O02646,C00472,2025-06-21,delivered
O02647,C00104,2026-01-18,processing
O02648,C00758,2025-05-14,delivered
O02649,C00161,2026-03-02,shipped
O02650,C00200,2025-01-25,processing
O02651,C00216,2026-05-18,delivered
O02652,C00946,2025-07-04,delivered
O02653,C00212,2025-03-26,delivered
O02654,C00508,2025-05-24,processing
O02655,C00016,2026-02-16,delivered
O02656,C00498,2025-08-12,delivered
O02657,C00884,2025-08-08,delivered
O02658,C00332,2025-06-28,delivered
O02659,C00717,2026-03-09,delivered
O02660,C00877,2025-09-22,delivered
O02661,C00551,2026-03-05,delivered
O02662,C00601,2026-02-20,delivered
O02663,C00942,2026-03-29,delivered
O02664,C00256,2025-07-16,delivered
O02665,C00992,2025-02-22,shipped
O02666,C00766,2026-04-25,processing
O02667,C00728,2026-03-19,delivered
O02668,C00880,2025-11-26,delivered
O02669,C00815,2025-09-08,delivered
O02670,C00172,2025-05-03,delivered
O02671,C00649,2026-01-22,delivered
O02672,C01000,2025-12-05,delivered
O02673,C00498,2025-12-14,delivered
O02674,C00471,2025-01-29,processing
O02675,C00384,2025-02-04,delivered
O02676,C00690,2026-06-02,delivered
O02677,C00589,2026-01-31,delivered
O02678,C00700,2025-10-21,processing
O02679,C00507,2025-12-15,delivered
O02680,C00992,2025-05-27,delivered
O02681,C00527,2025-03-08,delivered
O02682,C00804,2026-06-04,delivered
O02683,C00831,2025-05-02,delivered
O02684,C00325,2025-12-06,delivered
O02685,C00214,2025-06-24,delivered
O02686,C00208,2026-03-27,delivered
O02687,C00169,2025-05-16,delivered
O02688,C00330,2025-01-16,shipped
O02689,C00280,2025-11-29,delivered
O02690,C00978,2025-07-14,shipped
O02691,C00305,2026-05-11,delivered
O02692,C00146,2025-01-09,delivered
O02693,C00775,2025-11-30,delivered
O02694,C00516,2025-11-29,delivered
O02695,C00090,2025-11-23,shipped
O02696,C00453,2025-01-15,cancelled
O02697,C00060,2025-08-14,delivered
O02698,C00311,2026-03-01,delivered
O02699,C00528,2026-02-12,delivered
O02700,C00227,2025-04-23,delivered
O02701,C00474,2026-03-04,delivered
O02702,C00978,2025-01-01,delivered
O02703,C00541,2025-09-23,cancelled
O02704,C00663,2026-05-06,delivered
O02705,C00757,2025-07-27,processing
O02706,C00782,2026-01-04,shipped
O02707,C00079,2025-11-02,shipped
O02708,C00433,2025-01-12,delivered
O02709,C00801,2025-12-11,delivered
O02710,C00153,2026-04-10,delivered
O02711,C00789,2026-05-09,delivered
O02712,C00401,2026-01-03,delivered
O02713,C00279,2026-02-24,cancelled
O02714,C00057,2025-06-20,shipped
O02715,C00977,2025-05-14,shipped
O02716,C00186,2026-03-03,processing
O02717,C00398,2025-01-25,delivered
O02718,C00605,2026-06-14,delivered
O02719,C00788,2025-07-09,delivered
O02720,C00158,2025-05-21,delivered
O02721,C00787,2025-11-11,shipped
O02722,C00693,2026-03-20,delivered
O02723,C00359,2025-11-15,delivered
O02724,C00440,2026-03-17,delivered
O02725,C00589,2025-04-02,delivered
O02726,C00466,2025-06-28,delivered
O02727,C00663,2025-02-25,shipped
O02728,C00446,2025-06-04,delivered
O02729,C00750,2025-04-21,delivered
O02730,C00801,2025-05-17,delivered
O02731,C00743,2025-08-20,delivered
O02732,C00488,2026-04-13,delivered
O02733,C00530,2026-04-26,cancelled
O02734,C00073,2025-03-09,delivered
O02735,C00929,2025-09-06,delivered
O02736,C00928,2025-11-19,delivered
O02737,C00701,2026-06-02,delivered
O02738,C00950,2026-03-08,delivered
O02739,C00017,2026-05-02,delivered
O02740,C00531,2026-03-05,delivered
O02741,C00731,2025-09-26,processing
O02742,C00326,2026-06-21,delivered
O02743,C00995,2025-05-28,delivered
O02744,C00632,2025-04-28,delivered
O02745,C00613,2026-01-02,delivered
O02746,C00546,2025-03-07,processing
O02747,C00596,2026-01-05,processing
O02748,C00921,2025-06-24,delivered
O02749,C00708,2026-05-10,processing
O02750,C00842,2025-04-24,shipped
O02751,C00202,2025-04-21,processing
O02752,C00344,2026-03-15,delivered
O02753,C00853,2025-05-27,delivered
O02754,C00523,2025-02-04,delivered
O02755,C00859,2025-11-05,shipped
O02756,C00400,2026-06-22,delivered
O02757,C00218,2025-01-14,delivered
O02758,C00445,2026-01-09,delivered
O02759,C00765,2026-03-04,delivered
O02760,C00222,2025-08-21,delivered
O02761,C00383,2026-03-16,processing
O02762,C00881,2026-05-17,delivered
O02763,C00592,2025-10-02,processing
O02764,C00007,2025-03-17,delivered
O02765,C00272,2026-03-15,delivered
O02766,C00739,2025-10-16,delivered
O02767,C00016,2026-06-24,delivered
O02768,C00424,2025-09-10,delivered
O02769,C00524,2025-05-06,delivered
O02770,C00803,2025-06-26,delivered
O02771,C00753,2025-02-06,shipped
O02772,C00021,2026-02-14,delivered
O02773,C00690,2025-05-07,delivered
O02774,C00939,2026-04-28,delivered
O02775,C00228,2025-06-17,delivered
O02776,C00785,2025-10-21,delivered
O02777,C00288,2025-12-09,delivered
O02778,C00809,2025-11-06,delivered
O02779,C00134,2026-06-12,delivered
O02780,C00984,2026-06-24,delivered
O02781,C00283,2026-02-23,shipped
O02782,C00404,2026-03-20,delivered
O02783,C00665,2025-08-24,delivered
O02784,C00066,2026-03-15,shipped
O02785,C00649,2025-08-02,delivered
O02786,C00604,2025-03-26,delivered
O02787,C00437,2025-03-26,delivered
O02788,C00829,2026-05-04,delivered
O02789,C00934,2025-03-06,delivered
O02790,C00259,2025-03-05,delivered
O02791,C00980,2025-12-09,cancelled
O02792,C00966,2025-12-18,shipped
O02793,C00103,2025-06-07,delivered
O02794,C00993,2026-05-06,delivered
O02795,C00567,2026-04-08,delivered
O02796,C00769,2025-08-13,delivered
O02797,C00101,2025-11-09,delivered
O02798,C00198,2026-04-11,delivered
O02799,C00813,2025-03-29,delivered
O02800,C00226,2025-10-30,delivered
O02801,C00943,2026-03-11,cancelled
O02802,C00463,2025-05-15,delivered
O02803,C00237,2025-02-19,processing
O02804,C00026,2026-03-08,processing
O02805,C00121,2025-12-06,delivered
O02806,C00910,2025-12-13,shipped
O02807,C00506,2025-12-13,delivered
O02808,C00182,2025-09-02,delivered
O02809,C00711,2025-04-19,delivered
O02810,C00814,2026-06-17,delivered
O02811,C00767,2025-03-31,delivered
O02812,C00634,2025-10-23,delivered
O02813,C00543,2025-04-22,delivered
O02814,C00984,2025-06-26,delivered
O02815,C00315,2025-12-09,delivered
O02816,C00991,2025-04-11,delivered
O02817,C00797,2026-02-05,delivered
O02818,C00618,2025-01-28,delivered
O02819,C00736,2026-06-21,delivered
O02820,C00273,2025-02-27,delivered
O02821,C00910,2026-05-13,shipped
O02822,C00232,2025-10-24,delivered
O02823,C00420,2025-05-14,delivered
O02824,C00768,2025-11-27,delivered
O02825,C00442,2025-09-06,processing
O02826,C00496,2025-03-16,delivered
O02827,C00024,2025-06-17,delivered
O02828,C00109,2026-05-18,delivered
O02829,C00703,2025-12-21,delivered
O02830,C00502,2025-08-13,delivered
O02831,C00859,2026-06-15,delivered
O02832,C00025,2025-05-26,cancelled
O02833,C00187,2025-08-29,delivered
O02834,C00288,2025-12-10,delivered
O02835,C00628,2025-02-04,delivered
O02836,C00338,2025-01-01,delivered
O02837,C00878,2025-06-02,shipped
O02838,C00914,2026-03-05,delivered
O02839,C00037,2026-05-23,delivered
O02840,C00794,2025-05-06,delivered
O02841,C00137,2026-05-06,processing
O02842,C00508,2026-04-27,shipped
O02843,C00227,2025-12-11,delivered
O02844,C00320,2025-08-09,delivered
O02845,C00840,2025-01-25,delivered
O02846,C00916,2026-06-12,cancelled
O02847,C00182,2025-07-01,delivered
O02848,C00874,2026-05-14,delivered
O02849,C00086,2025-02-11,delivered
O02850,C00467,2026-04-26,delivered
O02851,C00926,2026-03-15,delivered
O02852,C00053,2026-02-06,cancelled
O02853,C00860,2026-06-30,delivered
O02854,C00867,2025-12-11,shipped
O02855,C00235,2025-02-14,delivered
O02856,C00959,2025-01-21,delivered
O02857,C00779,2025-03-11,delivered
O02858,C00799,2025-02-17,delivered
O02859,C00433,2026-05-06,cancelled
O02860,C00496,2025-10-14,processing
O02861,C00999,2025-01-10,delivered
O02862,C00100,2026-06-26,delivered
O02863,C00990,2025-10-01,delivered
O02864,C00599,2026-01-16,processing
O02865,C00403,2025-11-25,processing
O02866,C00396,2026-04-24,shipped
O02867,C00527,2025-01-15,delivered
O02868,C00415,2026-05-31,delivered
O02869,C00939,2025-07-10,delivered
O02870,C00613,2025-06-17,delivered
O02871,C00677,2026-06-05,delivered
O02872,C00463,2025-05-17,delivered
O02873,C00541,2025-06-03,delivered
O02874,C00626,2026-01-23,processing
O02875,C00619,2025-07-28,shipped
O02876,C00922,2025-09-29,delivered
O02877,C00364,2025-05-23,delivered
O02878,C00130,2025-03-10,delivered
O02879,C00084,2025-09-04,shipped
O02880,C00271,2025-09-18,shipped
O02881,C00244,2025-03-20,shipped
O02882,C00388,2026-06-09,shipped
O02883,C00214,2025-11-26,delivered
O02884,C00818,2025-07-08,delivered
O02885,C00166,2025-04-05,delivered
O02886,C00791,2025-01-08,delivered
O02887,C00059,2025-03-08,shipped
O02888,C00602,2026-05-11,delivered
O02889,C00883,2025-07-10,delivered
O02890,C00843,2026-01-01,delivered
O02891,C00924,2026-06-05,cancelled
O02892,C00504,2025-04-27,delivered
O02893,C00706,2025-09-24,delivered
O02894,C00123,2026-04-30,delivered
O02895,C00648,2026-05-24,delivered
O02896,C00413,2025-10-25,delivered
O02897,C00139,2025-06-13,delivered
O02898,C00229,2026-01-11,delivered
O02899,C00274,2025-09-25,processing
O02900,C00439,2025-03-15,delivered
O02901,C00562,2026-05-23,delivered
O02902,C00910,2025-03-14,processing
O02903,C00118,2025-11-04,delivered
O02904,C00714,2025-07-18,delivered
O02905,C00995,2025-05-10,shipped
O02906,C00905,2026-05-02,delivered
O02907,C00483,2025-05-31,delivered
O02908,C00395,2025-07-25,delivered
O02909,C00703,2025-06-28,delivered
O02910,C00876,2025-07-16,delivered
O02911,C00460,2025-03-30,shipped
O02912,C00835,2026-03-10,delivered
O02913,C00693,2025-07-02,delivered
O02914,C00935,2025-07-28,cancelled
O02915,C00078,2026-05-08,delivered
O02916,C00952,2025-05-10,delivered
O02917,C00412,2025-01-13,delivered
O02918,C00075,2025-04-16,delivered
O02919,C00295,2026-01-10,delivered
O02920,C00793,2025-04-09,delivered
O02921,C00021,2025-07-11,cancelled
O02922,C00906,2025-11-21,processing
O02923,C00171,2026-04-12,processing
O02924,C00015,2026-01-02,processing
O02925,C00211,2025-11-14,delivered
O02926,C00560,2025-05-24,delivered
O02927,C00086,2026-01-19,processing
O02928,C00149,2025-08-04,delivered
O02929,C00700,2025-12-27,cancelled
O02930,C00372,2025-11-20,delivered
O02931,C00480,2025-01-15,delivered
O02932,C00818,2025-08-05,delivered
O02933,C00151,2026-05-07,cancelled
O02934,C00141,2025-07-02,delivered
O02935,C00069,2025-09-27,shipped
O02936,C00260,2026-04-12,delivered
O02937,C00988,2026-06-03,delivered
O02938,C00846,2026-06-26,shipped
O02939,C00968,2026-04-12,delivered
O02940,C00521,2025-11-01,delivered
O02941,C00633,2025-05-24,delivered
O02942,C00371,2025-04-21,delivered
O02943,C00419,2025-08-20,delivered
O02944,C00101,2026-05-15,delivered
O02945,C00661,2025-09-30,delivered
O02946,C00954,2025-06-22,cancelled
O02947,C00658,2025-01-07,delivered
O02948,C00865,2025-06-04,shipped
