order_item_id,order_id,product_id,quantity,price,line_total
OI003816,O00575,P0177,2,6441.3,12882.6
OI003817,O01565,P0161,3,2542.26,7626.78
OI003818,O01811,P0199,1,23916.88,23916.88
OI003819,O00285,P0196,3,1894.9,5684.7
OI003820,O02532,P0028,1,11314.24,11314.24
OI003821,O01955,P0087,3,15195.7,45587.1
OI003822,O02420,P0053,1,2282.3,2282.3
OI003823,O00070,P0044,4,18906.23,75624.92
OI003824,O00379,P0080,2,24392.69,48785.38
OI003825,O01303,P0183,4,16517.91,66071.64
OI003826,O02350,P0138,1,10411.83,10411.83
OI003827,O00255,P0014,1,16770.23,16770.23
OI003828,O01708,P0103,3,11043.84,33131.52
OI003829,O02992,P0036,1,3895.16,3895.16
OI003830,O00692,P0034,4,5942.59,23770.36
OI003831,O01288,P0088,1,19143.76,19143.76
OI003832,O00834,P0146,1,6569.35,6569.35
OI003833,O02765,P0016,3,16579.8,49739.4
OI003834,O02472,P0165,1,18460.19,18460.19
OI003835,O02261,P0041,3,13071.85,39215.55
OI003836,O02036,P0025,2,5103.25,10206.5
OI003837,O01968,P0126,3,24917.75,74753.25
OI003838,O00100,P0008,1,13546.3,13546.3
OI003839,O01853,P0112,2,11549.03,23098.06
OI003840,O02356,P0094,1,1797.49,1797.49
OI003841,O02726,P0084,3,21564.16,64692.48
OI003842,O02523,P0146,4,6569.35,26277.4
OI003843,O01572,P0068,2,20454.5,40909.0
OI003844,O00112,P0176,4,10996.32,43985.28
OI003845,O00183,P0198,4,401.5,1606.0
OI003846,O02645,P0067,2,2997.52,5995.04
OI003847,O00165,P0146,4,6569.35,26277.4
OI003848,O02863,P0111,4,19540.96,78163.84
OI003849,O02138,P0018,4,18293.2,73172.8
OI003850,O02024,P0056,4,7707.56,30830.24
OI003851,O00455,P0151,2,401.81,803.62
OI003852,O02286,P0035,1,10042.97,10042.97
OI003853,O02023,P0134,4,22176.44,88705.76
OI003854,O02582,P0118,2,6055.58,12111.16
OI003855,O00727,P0026,2,13442.11,26884.22
OI003856,O02106,P0061,2,22992.86,45985.72
OI003857,O00542,P0088,2,19143.76,38287.52
OI003858,O01938,P0015,3,24854.07,74562.21
OI003859,O01022,P0091,1,10026.71,10026.71
OI003860,O02666,P0032,1,19906.7,19906.7
OI003861,O02450,P0140,4,18367.0,73468.0
OI003862,O00842,P0133,2,3354.69,6709.38
OI003863,O01703,P0064,3,21300.48,63901.44
OI003864,O01690,P0199,2,23916.88,47833.76
OI003865,O02887,P0086,4,12227.84,48911.36
OI003866,O00519,P0155,1,23993.46,23993.46
OI003867,O00197,P0045,4,3280.07,13120.28
OI003868,O02094,P0035,4,10042.97,40171.88
OI003869,O02578,P0026,4,13442.11,53768.44
OI003870,O01421,P0023,4,4465.04,17860.16
OI003871,O01689,P0141,4,19255.69,77022.76
OI003872,O01000,P0131,4,13223.33,52893.32
OI003873,O02824,P0029,4,18928.47,75713.88
OI003874,O02122,P0194,1,2211.32,2211.32
OI003875,O01638,P0064,1,21300.48,21300.48
OI003876,O02383,P0156,2,12247.57,24495.14
OI003877,O01871,P0164,2,8184.43,16368.86
OI003878,O00633,P0113,3,1548.28,4644.84
OI003879,O02736,P0134,3,22176.44,66529.32
OI003880,O00575,P0139,1,20705.69,20705.69
OI003881,O02344,P0166,1,11952.85,11952.85
OI003882,O01108,P0118,3,6055.58,18166.74
OI003883,O01039,P0162,1,12257.2,12257.2
OI003884,O01891,P0067,3,2997.52,8992.56
OI003885,O00478,P0108,2,16290.01,32580.02
OI003886,O02681,P0174,1,7953.63,7953.63
OI003887,O02367,P0086,1,12227.84,12227.84
OI003888,O02527,P0029,3,18928.47,56785.41
OI003889,O02416,P0060,4,12940.42,51761.68
OI003890,O00367,P0054,4,23430.25,93721.0
OI003891,O01837,P0093,2,9251.61,18503.22
OI003892,O02426,P0069,1,9577.52,9577.52
OI003893,O01716,P0117,1,24593.61,24593.61
OI003894,O02511,P0009,3,22013.97,66041.91
OI003895,O01618,P0126,4,24917.75,99671.0
OI003896,O00013,P0077,4,4420.76,17683.04
OI003897,O00536,P0010,2,16306.85,32613.7
OI003898,O02318,P0102,4,12702.93,50811.72
OI003899,O00376,P0196,4,1894.9,7579.6
OI003900,O01725,P0058,4,11235.34,44941.36
OI003901,O00257,P0113,3,1548.28,4644.84
OI003902,O02265,P0180,4,22553.87,90215.48
OI003903,O00450,P0162,2,12257.2,24514.4
OI003904,O00894,P0106,4,5479.35,21917.4
OI003905,O01185,P0035,2,10042.97,20085.94
OI003906,O02080,P0103,3,11043.84,33131.52
OI003907,O01848,P0103,3,11043.84,33131.52
OI003908,O01284,P0161,2,2542.26,5084.52
OI003909,O01309,P0200,3,18463.96,55391.88
OI003910,O00610,P0160,1,21124.49,21124.49
OI003911,O00917,P0183,1,16517.91,16517.91
OI003912,O02590,P0097,1,24081.57,24081.57
OI003913,O01626,P0136,1,4946.1,4946.1
OI003914,O00148,P0174,1,7953.63,7953.63
OI003915,O00656,P0142,3,374.68,1124.04
OI003916,O02115,P0136,2,4946.1,9892.2
OI003917,O02618,P0106,3,5479.35,16438.05
OI003918,O01817,P0071,4,21714.61,86858.44
OI003919,O01303,P0077,1,4420.76,4420.76
OI003920,O02796,P0054,1,23430.25,23430.25
OI003921,O00443,P0021,3,14101.19,42303.57
OI003922,O02945,P0111,4,19540.96,78163.84
OI003923,O00399,P0075,3,2114.89,6344.67
OI003924,O01152,P0014,2,16770.23,33540.46
OI003925,O02530,P0002,1,8939.41,8939.41
OI003926,O02996,P0189,3,3839.21,11517.63
OI003927,O02234,P0108,2,16290.01,32580.02
OI003928,O02217,P0145,1,577.89,577.89
OI003929,O01708,P0078,1,17404.28,17404.28
OI003930,O01988,P0048,1,17747.74,17747.74
OI003931,O01671,P0091,4,10026.71,40106.84
OI003932,O01582,P0136,3,4946.1,14838.3
OI003933,O00507,P0184,1,22388.43,22388.43
OI003934,O02569,P0017,1,13988.81,13988.81
OI003935,O00161,P0197,2,1874.29,3748.58
OI003936,O00340,P0012,3,8175.91,24527.73
OI003937,O01826,P0166,2,11952.85,23905.7
OI003938,O01499,P0146,3,6569.35,19708.05
OI003939,O01624,P0026,1,13442.11,13442.11
OI003940,O01487,P0037,4,24812.84,99251.36
OI003941,O01507,P0070,2,21961.56,43923.12
OI003942,O02752,P0169,4,11540.22,46160.88
OI003943,O01177,P0079,4,8717.88,34871.52
OI003944,O00823,P0170,4,19646.91,78587.64
OI003945,O00785,P0090,3,12613.9,37841.7
OI003946,O00131,P0041,3,13071.85,39215.55
OI003947,O01476,P0175,4,17234.55,68938.2
OI003948,O02564,P0142,1,374.68,374.68
OI003949,O01500,P0129,1,7725.72,7725.72
OI003950,O02584,P0017,4,13988.81,55955.24
OI003951,O02789,P0183,2,16517.91,33035.82
OI003952,O00781,P0053,2,2282.3,4564.6
OI003953,O01708,P0118,3,6055.58,18166.74
OI003954,O01770,P0109,2,3885.42,7770.84
OI003955,O01319,P0159,1,11414.0,11414.0
OI003956,O01939,P0190,4,18462.1,73848.4
OI003957,O01459,P0136,2,4946.1,9892.2
OI003958,O02636,P0158,4,13744.19,54976.76
OI003959,O02774,P0077,2,4420.76,8841.52
OI003960,O02991,P0080,3,24392.69,73178.07
OI003961,O00376,P0194,1,2211.32,2211.32
OI003962,O02252,P0045,3,3280.07,9840.21
OI003963,O00661,P0018,4,18293.2,73172.8
OI003964,O02123,P0099,1,24148.97,24148.97
OI003965,O01404,P0173,1,19693.89,19693.89
OI003966,O00741,P0147,3,19031.22,57093.66
OI003967,O00304,P0068,2,20454.5,40909.0
OI003968,O01086,P0083,3,3399.86,10199.58
OI003969,O02618,P0050,4,7647.9,30591.6
OI003970,O00786,P0025,2,5103.25,10206.5
OI003971,O01211,P0166,3,11952.85,35858.55
OI003972,O00229,P0121,3,7651.55,22954.65
OI003973,O01855,P0164,2,8184.43,16368.86
OI003974,O00268,P0068,2,20454.5,40909.0
OI003975,O02775,P0056,2,7707.56,15415.12
OI003976,O02850,P0039,3,13544.93,40634.79
OI003977,O00254,P0063,2,24804.73,49609.46
OI003978,O00870,P0128,2,15418.96,30837.92
OI003979,O02135,P0135,2,11299.64,22599.28
OI003980,O01205,P0122,1,2616.04,2616.04
OI003981,O01049,P0186,4,15386.95,61547.8
OI003982,O02270,P0059,2,15054.8,30109.6
OI003983,O00990,P0048,4,17747.74,70990.96
OI003984,O00397,P0133,2,3354.69,6709.38
OI003985,O00938,P0036,2,3895.16,7790.32
OI003986,O02559,P0088,1,19143.76,19143.76
OI003987,O02609,P0025,1,5103.25,5103.25
OI003988,O02894,P0173,2,19693.89,39387.78
OI003989,O00440,P0019,2,11683.62,23367.24
OI003990,O01928,P0135,2,11299.64,22599.28
OI003991,O02359,P0186,4,15386.95,61547.8
OI003992,O02008,P0066,2,23271.82,46543.64
OI003993,O00035,P0080,4,24392.69,97570.76
OI003994,O02265,P0167,1,9459.62,9459.62
OI003995,O00721,P0125,4,12784.61,51138.44
OI003996,O00519,P0146,2,6569.35,13138.7
OI003997,O00269,P0103,1,11043.84,11043.84
OI003998,O00638,P0129,3,7725.72,23177.16
OI003999,O02523,P0191,1,12854.33,12854.33
OI004000,O01349,P0131,3,13223.33,39669.99
OI004001,O01380,P0127,4,20367.86,81471.44
OI004002,O00090,P0021,1,14101.19,14101.19
OI004003,O01066,P0126,1,24917.75,24917.75
OI004004,O01389,P0124,1,1651.07,1651.07
OI004005,O01695,P0158,4,13744.19,54976.76
OI004006,O01390,P0011,2,13370.65,26741.3
OI004007,O02336,P0022,4,23944.87,95779.48
OI004008,O00481,P0111,1,19540.96,19540.96
OI004009,O02685,P0125,2,12784.61,25569.22
OI004010,O00501,P0057,1,9984.84,9984.84
OI004011,O01662,P0089,1,4453.48,4453.48
OI004012,O02100,P0131,3,13223.33,39669.99
OI004013,O00103,P0158,1,13744.19,13744.19
OI004014,O01448,P0128,4,15418.96,61675.84
OI004015,O02747,P0045,4,3280.07,13120.28
OI004016,O01964,P0036,4,3895.16,15580.64
OI004017,O01640,P0087,2,15195.7,30391.4
OI004018,O02518,P0118,3,6055.58,18166.74
OI004019,O01328,P0072,3,20167.54,60502.62
OI004020,O02475,P0192,1,17037.67,17037.67
OI004021,O01680,P0182,1,15966.32,15966.32
OI004022,O02158,P0068,3,20454.5,61363.5
OI004023,O01589,P0178,2,21037.7,42075.4
OI004024,O02563,P0103,4,11043.84,44175.36
OI004025,O00068,P0159,1,11414.0,11414.0
OI004026,O02437,P0029,3,18928.47,56785.41
OI004027,O01674,P0187,2,1759.64,3519.28
OI004028,O00308,P0164,4,8184.43,32737.72
OI004029,O01376,P0105,1,16056.58,16056.58
OI004030,O01823,P0073,4,19771.76,79087.04
OI004031,O01090,P0119,4,3642.01,14568.04
OI004032,O00460,P0085,3,23076.65,69229.95
OI004033,O02395,P0195,3,17936.45,53809.35
OI004034,O02373,P0089,4,4453.48,17813.92
OI004035,O00667,P0089,4,4453.48,17813.92
OI004036,O01623,P0076,1,10134.21,10134.21
OI004037,O01057,P0139,2,20705.69,41411.38
OI004038,O00068,P0116,2,17406.38,34812.76
OI004039,O02235,P0139,4,20705.69,82822.76
OI004040,O02240,P0154,3,20058.27,60174.81
OI004041,O01237,P0053,2,2282.3,4564.6
OI004042,O01624,P0142,4,374.68,1498.72
OI004043,O02476,P0064,3,21300.48,63901.44
OI004044,O01375,P0138,1,10411.83,10411.83
OI004045,O02264,P0031,2,16656.3,33312.6
OI004046,O00177,P0036,1,3895.16,3895.16
OI004047,O01589,P0010,3,16306.85,48920.55
OI004048,O01354,P0026,4,13442.11,53768.44
OI004049,O02609,P0020,1,1597.54,1597.54
OI004050,O02929,P0125,4,12784.61,51138.44
OI004051,O00626,P0044,2,18906.23,37812.46
OI004052,O02655,P0062,1,12474.39,12474.39
OI004053,O00179,P0079,2,8717.88,17435.76
OI004054,O00395,P0009,2,22013.97,44027.94
OI004055,O01169,P0071,2,21714.61,43429.22
OI004056,O00876,P0090,2,12613.9,25227.8
OI004057,O00962,P0024,2,17281.12,34562.24
OI004058,O00198,P0140,3,18367.0,55101.0
OI004059,O00969,P0060,1,12940.42,12940.42
OI004060,O00669,P0084,4,21564.16,86256.64
OI004061,O02505,P0120,4,3122.48,12489.92
OI004062,O01277,P0078,3,17404.28,52212.84
OI004063,O01911,P0016,4,16579.8,66319.2
OI004064,O00072,P0029,4,18928.47,75713.88
OI004065,O00223,P0160,4,21124.49,84497.96
OI004066,O02324,P0119,1,3642.01,3642.01
OI004067,O01270,P0035,4,10042.97,40171.88
OI004068,O01365,P0043,1,2319.2,2319.2
OI004069,O02621,P0096,4,3465.64,13862.56
OI004070,O00924,P0119,4,3642.01,14568.04
OI004071,O00471,P0053,1,2282.3,2282.3
OI004072,O02502,P0020,3,1597.54,4792.62
OI004073,O02055,P0115,4,1538.74,6154.96
OI004074,O00188,P0008,2,13546.3,27092.6
OI004075,O02052,P0122,2,2616.04,5232.08
OI004076,O01669,P0042,3,15627.28,46881.84
OI004077,O02955,P0077,2,4420.76,8841.52
OI004078,O01149,P0070,1,21961.56,21961.56
OI004079,O00960,P0111,4,19540.96,78163.84
OI004080,O02573,P0016,4,16579.8,66319.2
OI004081,O00630,P0069,4,9577.52,38310.08
OI004082,O00775,P0053,4,2282.3,9129.2
OI004083,O00360,P0173,2,19693.89,39387.78
OI004084,O00518,P0179,2,1056.82,2113.64
OI004085,O01344,P0006,2,20028.88,40057.76
OI004086,O01970,P0123,1,17334.82,17334.82
OI004087,O00921,P0033,2,23186.73,46373.46
OI004088,O02900,P0015,2,24854.07,49708.14
OI004089,O00935,P0014,4,16770.23,67080.92
OI004090,O01987,P0167,2,9459.62,18919.24
OI004091,O00901,P0063,3,24804.73,74414.19
OI004092,O01729,P0005,3,1783.55,5350.65
OI004093,O02447,P0121,4,7651.55,30606.2
OI004094,O01370,P0090,2,12613.9,25227.8
OI004095,O01219,P0107,3,15527.74,46583.22
OI004096,O02216,P0180,3,22553.87,67661.61
OI004097,O00377,P0016,1,16579.8,16579.8
OI004098,O01775,P0099,4,24148.97,96595.88
OI004099,O01506,P0166,3,11952.85,35858.55
OI004100,O01268,P0053,3,2282.3,6846.9
OI004101,O02655,P0077,4,4420.76,17683.04
OI004102,O01011,P0093,2,9251.61,18503.22
OI004103,O02637,P0181,4,11590.79,46363.16
OI004104,O01195,P0174,1,7953.63,7953.63
OI004105,O01231,P0098,1,13783.29,13783.29
OI004106,O01178,P0098,1,13783.29,13783.29
OI004107,O02096,P0143,3,10462.23,31386.69
OI004108,O01673,P0059,2,15054.8,30109.6
OI004109,O01929,P0178,1,21037.7,21037.7
OI004110,O00173,P0137,4,9257.21,37028.84
OI004111,O02554,P0026,1,13442.11,13442.11
OI004112,O02446,P0003,3,1828.65,5485.95
OI004113,O00294,P0100,1,10869.2,10869.2
OI004114,O00552,P0047,2,19572.5,39145.0
OI004115,O01471,P0005,1,1783.55,1783.55
OI004116,O02898,P0062,2,12474.39,24948.78
OI004117,O01040,P0084,2,21564.16,43128.32
OI004118,O01663,P0133,4,3354.69,13418.76
OI004119,O00885,P0138,2,10411.83,20823.66
OI004120,O01373,P0080,3,24392.69,73178.07
OI004121,O01227,P0063,3,24804.73,74414.19
OI004122,O00134,P0025,2,5103.25,10206.5
OI004123,O00771,P0044,2,18906.23,37812.46
OI004124,O02556,P0153,1,24399.26,24399.26
OI004125,O01090,P0158,1,13744.19,13744.19
OI004126,O00480,P0014,4,16770.23,67080.92
OI004127,O00863,P0086,1,12227.84,12227.84
OI004128,O00459,P0171,3,22312.91,66938.73
OI004129,O00626,P0156,1,12247.57,12247.57
OI004130,O00159,P0019,4,11683.62,46734.48
OI004131,O02209,P0102,4,12702.93,50811.72
OI004132,O01278,P0170,2,19646.91,39293.82
OI004133,O02008,P0020,4,1597.54,6390.16
OI004134,O01921,P0079,2,8717.88,17435.76
OI004135,O00940,P0139,3,20705.69,62117.07
OI004136,O01573,P0182,3,15966.32,47898.96
OI004137,O02203,P0098,1,13783.29,13783.29
OI004138,O02534,P0121,4,7651.55,30606.2
OI004139,O00432,P0152,3,6105.92,18317.76
OI004140,O01051,P0198,2,401.5,803.0
OI004141,O01004,P0017,4,13988.81,55955.24
OI004142,O02115,P0156,4,12247.57,48990.28
OI004143,O02590,P0050,2,7647.9,15295.8
OI004144,O02144,P0183,4,16517.91,66071.64
OI004145,O00215,P0010,4,16306.85,65227.4
OI004146,O02242,P0149,3,13429.22,40287.66
OI004147,O01671,P0058,2,11235.34,22470.68
OI004148,O01314,P0162,3,12257.2,36771.6
OI004149,O00885,P0095,2,742.72,1485.44
OI004150,O02087,P0107,1,15527.74,15527.74
OI004151,O01888,P0171,4,22312.91,89251.64
OI004152,O00939,P0139,4,20705.69,82822.76
OI004153,O00939,P0033,3,23186.73,69560.19
OI004154,O00206,P0186,4,15386.95,61547.8
OI004155,O00942,P0046,4,20669.08,82676.32
OI004156,O00555,P0189,3,3839.21,11517.63
OI004157,O02532,P0190,3,18462.1,55386.3
OI004158,O01520,P0129,2,7725.72,15451.44
OI004159,O00771,P0149,1,13429.22,13429.22
OI004160,O00249,P0062,3,12474.39,37423.17
OI004161,O01098,P0192,2,17037.67,34075.34
OI004162,O00373,P0087,3,15195.7,45587.1
OI004163,O01855,P0073,2,19771.76,39543.52
OI004164,O02927,P0184,1,22388.43,22388.43
OI004165,O00835,P0001,2,5743.74,11487.48
OI004166,O02919,P0021,2,14101.19,28202.38
OI004167,O00702,P0022,4,23944.87,95779.48
OI004168,O02186,P0182,3,15966.32,47898.96
OI004169,O02996,P0004,2,13024.59,26049.18
OI004170,O02505,P0065,3,5291.91,15875.73
OI004171,O02862,P0179,2,1056.82,2113.64
OI004172,O02871,P0063,4,24804.73,99218.92
OI004173,O00942,P0143,4,10462.23,41848.92
OI004174,O02492,P0036,1,3895.16,3895.16
OI004175,O02401,P0029,2,18928.47,37856.94
OI004176,O00996,P0180,4,22553.87,90215.48
OI004177,O00794,P0174,3,7953.63,23860.89
OI004178,O02459,P0069,2,9577.52,19155.04
OI004179,O00678,P0157,2,2832.43,5664.86
OI004180,O01814,P0111,1,19540.96,19540.96
OI004181,O01562,P0175,3,17234.55,51703.65
OI004182,O00453,P0153,1,24399.26,24399.26
OI004183,O02467,P0144,2,12085.47,24170.94
OI004184,O02498,P0100,1,10869.2,10869.2
OI004185,O01139,P0041,2,13071.85,26143.7
OI004186,O00051,P0193,2,1137.66,2275.32
OI004187,O01393,P0197,1,1874.29,1874.29
OI004188,O01539,P0148,1,3514.03,3514.03
OI004189,O00210,P0197,2,1874.29,3748.58
OI004190,O00888,P0164,1,8184.43,8184.43
OI004191,O01927,P0186,1,15386.95,15386.95
OI004192,O00850,P0048,2,17747.74,35495.48
OI004193,O01878,P0130,3,15635.01,46905.03
OI004194,O00627,P0157,1,2832.43,2832.43
OI004195,O02727,P0144,1,12085.47,12085.47
OI004196,O01459,P0163,4,3836.21,15344.84
OI004197,O02825,P0111,3,19540.96,58622.88
OI004198,O01251,P0062,1,12474.39,12474.39
OI004199,O00663,P0107,2,15527.74,31055.48
OI004200,O00268,P0106,4,5479.35,21917.4
OI004201,O02164,P0132,4,10709.48,42837.92
OI004202,O01624,P0113,4,1548.28,6193.12
OI004203,O01854,P0068,1,20454.5,20454.5
OI004204,O00754,P0179,2,1056.82,2113.64
OI004205,O01353,P0089,4,4453.48,17813.92
OI004206,O01869,P0161,3,2542.26,7626.78
OI004207,O01064,P0078,4,17404.28,69617.12
OI004208,O00182,P0152,4,6105.92,24423.68
OI004209,O01514,P0075,3,2114.89,6344.67
OI004210,O00903,P0025,4,5103.25,20413.0
OI004211,O01143,P0156,4,12247.57,48990.28
OI004212,O02994,P0007,3,5919.43,17758.29
OI004213,O02306,P0113,1,1548.28,1548.28
OI004214,O01507,P0036,3,3895.16,11685.48
OI004215,O02557,P0010,1,16306.85,16306.85
OI004216,O02140,P0113,1,1548.28,1548.28
OI004217,O02003,P0036,1,3895.16,3895.16
OI004218,O01185,P0018,3,18293.2,54879.6
OI004219,O00149,P0134,3,22176.44,66529.32
OI004220,O02165,P0135,1,11299.64,11299.64
OI004221,O02506,P0102,3,12702.93,38108.79
OI004222,O02613,P0140,1,18367.0,18367.0
OI004223,O02862,P0169,3,11540.22,34620.66
OI004224,O02093,P0191,2,12854.33,25708.66
OI004225,O01801,P0025,3,5103.25,15309.75
OI004226,O02022,P0181,3,11590.79,34772.37
OI004227,O02822,P0033,3,23186.73,69560.19
OI004228,O01843,P0087,1,15195.7,15195.7
OI004229,O02037,P0073,1,19771.76,19771.76
OI004230,O02282,P0006,2,20028.88,40057.76
OI004231,O01399,P0190,2,18462.1,36924.2
OI004232,O01571,P0194,4,2211.32,8845.28
OI004233,O01874,P0137,2,9257.21,18514.42
OI004234,O01973,P0067,1,2997.52,2997.52
OI004235,O02245,P0144,2,12085.47,24170.94
OI004236,O02073,P0093,2,9251.61,18503.22
OI004237,O02443,P0108,3,16290.01,48870.03
OI004238,O00714,P0183,2,16517.91,33035.82
OI004239,O01809,P0168,4,9922.46,39689.84
OI004240,O00223,P0026,3,13442.11,40326.33
OI004241,O00864,P0038,1,23182.32,23182.32
OI004242,O00530,P0163,4,3836.21,15344.84
OI004243,O01212,P0196,1,1894.9,1894.9
OI004244,O01426,P0187,4,1759.64,7038.56
OI004245,O02305,P0142,3,374.68,1124.04
OI004246,O00654,P0175,4,17234.55,68938.2
OI004247,O01160,P0103,4,11043.84,44175.36
OI004248,O01843,P0199,2,23916.88,47833.76
OI004249,O02639,P0200,1,18463.96,18463.96
OI004250,O00444,P0042,3,15627.28,46881.84
OI004251,O02466,P0179,4,1056.82,4227.28
OI004252,O00574,P0147,1,19031.22,19031.22
OI004253,O02177,P0066,1,23271.82,23271.82
OI004254,O01011,P0175,2,17234.55,34469.1
OI004255,O00341,P0193,1,1137.66,1137.66
OI004256,O02858,P0042,3,15627.28,46881.84
OI004257,O01281,P0038,2,23182.32,46364.64
OI004258,O00100,P0141,4,19255.69,77022.76
OI004259,O02087,P0106,3,5479.35,16438.05
OI004260,O02311,P0172,3,23887.83,71663.49
OI004261,O00150,P0152,3,6105.92,18317.76
OI004262,O01657,P0096,2,3465.64,6931.28
OI004263,O02738,P0158,1,13744.19,13744.19
OI004264,O02861,P0070,3,21961.56,65884.68
OI004265,O01354,P0038,1,23182.32,23182.32
OI004266,O01144,P0097,1,24081.57,24081.57
OI004267,O01608,P0108,3,16290.01,48870.03
OI004268,O02267,P0119,1,3642.01,3642.01
OI004269,O02954,P0151,2,401.81,803.62
OI004270,O01838,P0074,2,7686.51,15373.02
OI004271,O00244,P0057,4,9984.84,39939.36
OI004272,O02934,P0110,1,1627.61,1627.61
OI004273,O00587,P0079,1,8717.88,8717.88
OI004274,O02566,P0151,4,401.81,1607.24
OI004275,O02238,P0036,2,3895.16,7790.32
OI004276,O02963,P0057,4,9984.84,39939.36
OI004277,O02663,P0129,4,7725.72,30902.88
OI004278,O00856,P0200,4,18463.96,73855.84
OI004279,O02514,P0003,1,1828.65,1828.65
OI004280,O02147,P0014,1,16770.23,16770.23
OI004281,O02036,P0034,1,5942.59,5942.59
OI004282,O00830,P0070,1,21961.56,21961.56
OI004283,O01387,P0069,3,9577.52,28732.56
OI004284,O01717,P0179,4,1056.82,4227.28
OI004285,O01688,P0104,4,2731.05,10924.2
OI004286,O00056,P0029,1,18928.47,18928.47
OI004287,O01726,P0048,2,17747.74,35495.48
OI004288,O01954,P0094,3,1797.49,5392.47
OI004289,O01046,P0079,3,8717.88,26153.64
OI004290,O02628,P0117,2,24593.61,49187.22
OI004291,O00185,P0144,1,12085.47,12085.47
OI004292,O00522,P0185,3,15953.08,47859.24
OI004293,O01602,P0138,3,10411.83,31235.49
OI004294,O02312,P0147,4,19031.22,76124.88
OI004295,O01249,P0067,4,2997.52,11990.08
OI004296,O01659,P0164,1,8184.43,8184.43
OI004297,O01062,P0132,1,10709.48,10709.48
OI004298,O01003,P0075,4,2114.89,8459.56
OI004299,O02171,P0161,4,2542.26,10169.04
OI004300,O02349,P0028,4,11314.24,45256.96
OI004301,O02881,P0121,2,7651.55,15303.1
OI004302,O02018,P0009,3,22013.97,66041.91
OI004303,O01929,P0134,1,22176.44,22176.44
OI004304,O02693,P0123,1,17334.82,17334.82
OI004305,O02922,P0049,2,1000.39,2000.78
OI004306,O00394,P0091,4,10026.71,40106.84
OI004307,O01618,P0125,3,12784.61,38353.83
OI004308,O00661,P0076,4,10134.21,40536.84
OI004309,O01429,P0150,1,5458.53,5458.53
OI004310,O01155,P0104,2,2731.05,5462.1
OI004311,O00069,P0176,3,10996.32,32988.96
OI004312,O02810,P0149,3,13429.22,40287.66
OI004313,O00320,P0033,3,23186.73,69560.19
OI004314,O02225,P0184,3,22388.43,67165.29
OI004315,O00584,P0157,2,2832.43,5664.86
OI004316,O01865,P0053,1,2282.3,2282.3
OI004317,O01184,P0040,3,21066.63,63199.89
OI004318,O00582,P0018,3,18293.2,54879.6
OI004319,O01768,P0175,1,17234.55,17234.55
OI004320,O01557,P0013,4,8391.75,33567.0
OI004321,O01799,P0155,3,23993.46,71980.38
OI004322,O00111,P0190,3,18462.1,55386.3
OI004323,O00999,P0074,4,7686.51,30746.04
OI004324,O00758,P0096,1,3465.64,3465.64
OI004325,O00283,P0105,1,16056.58,16056.58
OI004326,O01743,P0173,3,19693.89,59081.67
OI004327,O02242,P0131,1,13223.33,13223.33
OI004328,O01071,P0150,4,5458.53,21834.12
OI004329,O02390,P0155,2,23993.46,47986.92
OI004330,O02570,P0183,4,16517.91,66071.64
OI004331,O01394,P0067,4,2997.52,11990.08
OI004332,O00801,P0033,2,23186.73,46373.46
OI004333,O02951,P0002,4,8939.41,35757.64
OI004334,O00131,P0075,3,2114.89,6344.67
OI004335,O01294,P0174,3,7953.63,23860.89
OI004336,O01964,P0074,1,7686.51,7686.51
OI004337,O02862,P0161,1,2542.26,2542.26
OI004338,O00061,P0186,4,15386.95,61547.8
OI004339,O02212,P0135,3,11299.64,33898.92
OI004340,O01549,P0143,3,10462.23,31386.69
OI004341,O00272,P0026,2,13442.11,26884.22
OI004342,O01782,P0139,1,20705.69,20705.69
OI004343,O02181,P0128,3,15418.96,46256.88
OI004344,O01268,P0166,4,11952.85,47811.4
OI004345,O01458,P0027,3,2507.24,7521.72
OI004346,O00038,P0135,1,11299.64,11299.64
OI004347,O01895,P0129,4,7725.72,30902.88
OI004348,O01343,P0021,1,14101.19,14101.19
OI004349,O02665,P0079,3,8717.88,26153.64
OI004350,O00474,P0158,3,13744.19,41232.57
OI004351,O00059,P0094,3,1797.49,5392.47
OI004352,O02637,P0008,1,13546.3,13546.3
OI004353,O01964,P0083,4,3399.86,13599.44
OI004354,O02547,P0003,3,1828.65,5485.95
OI004355,O01919,P0055,3,13889.68,41669.04
OI004356,O02615,P0143,3,10462.23,31386.69
OI004357,O02615,P0036,2,3895.16,7790.32
OI004358,O00904,P0006,2,20028.88,40057.76
OI004359,O00383,P0121,4,7651.55,30606.2
OI004360,O01412,P0042,1,15627.28,15627.28
OI004361,O00085,P0050,3,7647.9,22943.7
OI004362,O01534,P0112,3,11549.03,34647.09
OI004363,O02675,P0146,1,6569.35,6569.35
OI004364,O02874,P0050,1,7647.9,7647.9
OI004365,O02341,P0030,4,8754.53,35018.12
OI004366,O01091,P0039,1,13544.93,13544.93
OI004367,O02835,P0116,3,17406.38,52219.14
OI004368,O00129,P0140,4,18367.0,73468.0
OI004369,O02077,P0059,2,15054.8,30109.6
OI004370,O01569,P0076,4,10134.21,40536.84
OI004371,O00692,P0172,4,23887.83,95551.32
OI004372,O01961,P0132,4,10709.48,42837.92
OI004373,O00133,P0164,1,8184.43,8184.43
OI004374,O01209,P0048,3,17747.74,53243.22
